epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
197,2202.28,0.32995,4.72802,0,0.22626,0.91692,0.99856,1,0.995,0.97815,0.97637,0.97778,0.97985,0.3371,0.24764,3.12849,0,0.13925,0.76256,0.00367152,0.00122384,0.00367152,0.00122384,0.00367152,0.00122384,0.00367152,0.00122384
198,2213.32,0.33376,4.73095,0,0.22359,0.91457,0.99436,1,0.995,0.975,0.98438,0.98889,0.99182,0.35783,0.24694,3.07555,0,0.13581,0.76578,0.00365964,0.00121988,0.00365964,0.00121988,0.00365964,0.00121988,0.00365964,0.00121988
199,2224.01,0.31622,4.58016,0,0.21219,0.90314,0.99967,1,0.995,0.97824,0.97773,0.97778,0.98285,0.36432,0.25219,3.05866,0,0.13631,0.76761,0.00364776,0.00121592,0.00364776,0.00121592,0.00364776,0.00121592,0.00364776,0.00121592
200,2234.75,0.32279,4.60972,0,0.21922,0.90269,0.99966,1,0.995,0.97813,0.97758,0.97778,0.9837,0.3625,0.24784,3.03684,0,0.13118,0.76632,0.00363588,0.00121196,0.00363588,0.00121196,0.00363588,0.00121196,0.00363588,0.00121196
201,2247.56,0.3205,4.62784,0,0.21473,0.91434,0.99954,1,0.995,0.97745,0.97774,0.97778,0.98248,0.35153,0.24709,3.04316,0,0.13495,0.76577,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
202,2259.91,0.32092,4.65722,0,0.22286,0.91053,1,0.9998,0.995,0.97405,0.97736,0.97222,0.97817,0.36161,0.24683,3.04474,0,0.13808,0.76593,0.00361212,0.00120404,0.00361212,0.00120404,0.00361212,0.00120404,0.00361212,0.00120404
203,2270.92,0.32316,4.61726,0,0.21818,0.9081,0.99949,1,0.995,0.97153,0.96646,0.96667,0.96955,0.35127,0.25014,3.02607,0,0.13715,0.76909,0.00360024,0.00120008,0.00360024,0.00120008,0.00360024,0.00120008,0.00360024,0.00120008
204,2282.02,0.32508,4.61245,0,0.21835,0.91831,0.99439,1,0.995,0.97459,0.97538,0.97778,0.98306,0.36696,0.2459,2.9932,0,0.13544,0.76698,0.00358836,0.00119612,0.00358836,0.00119612,0.00358836,0.00119612,0.00358836,0.00119612
205,2293.1,0.31666,4.59972,0,0.2161,0.90868,0.99949,1,0.995,0.9735,0.98282,0.98333,0.98938,0.38027,0.25156,2.91681,0,0.13763,0.76746,0.00357648,0.00119216,0.00357648,0.00119216,0.00357648,0.00119216,0.00357648,0.00119216
206,2303.86,0.3205,4.61611,0,0.22473,0.90654,0.9954,1,0.995,0.97415,0.97312,0.97778,0.98341,0.35813,0.24686,2.99099,0,0.13547,0.76775,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882
207,2314.93,0.32771,4.61235,0,0.22176,0.91273,0.99383,1,0.99489,0.97279,0.97172,0.97778,0.98244,0.37789,0.24641,2.91404,0,0.14028,0.76615,0.00355272,0.00118424,0.00355272,0.00118424,0.00355272,0.00118424,0.00355272,0.00118424
