epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
205,1164.8,0.30725,5.68975,0,0.21687,0.90846,0.96664,0.98333,0.99273,0.95016,0.85241,0.86667,0.89537,0.223,0.3248,3.99965,0,0.2264,0.87544,0.00357648,0.00119216,0.00357648,0.00119216,0.00357648,0.00119216,0.00357648,0.00119216
206,1170.37,0.30618,5.65596,0,0.21384,0.90782,0.96646,0.98333,0.99302,0.94956,0.83581,0.85,0.87088,0.23255,0.33714,3.90301,0,0.21655,0.88617,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882
207,1175.67,0.31275,5.75022,0,0.21207,0.91313,0.96575,0.98333,0.99219,0.9449,0.85162,0.86667,0.89175,0.19128,0.34,4.04222,0,0.21215,0.88292,0.00355272,0.00118424,0.00355272,0.00118424,0.00355272,0.00118424,0.00355272,0.00118424
208,1181.2,0.31544,5.70372,0,0.221,0.90812,0.96629,0.98333,0.99202,0.95379,0.86858,0.88333,0.91662,0.22324,0.31665,3.88439,0,0.2147,0.84799,0.00354084,0.00118028,0.00354084,0.00118028,0.00354084,0.00118028,0.00354084,0.00118028
209,1186.52,0.32096,5.7651,0,0.22157,0.90536,0.95233,0.99894,0.99286,0.94993,0.85151,0.86667,0.90006,0.21364,0.32807,3.92253,0,0.22086,0.8631,0.00352896,0.00117632,0.00352896,0.00117632,0.00352896,0.00117632,0.00352896,0.00117632
210,1192.16,0.31665,5.60532,0,0.2183,0.90714,0.96606,0.98333,0.99302,0.94964,0.885,0.9,0.92016,0.22375,0.31647,3.89947,0,0.20318,0.84854,0.00351708,0.00117236,0.00351708,0.00117236,0.00351708,0.00117236,0.00351708,0.00117236
211,1197.46,0.32038,5.62007,0,0.22688,0.91958,0.96621,0.98333,0.99202,0.95543,0.87542,0.88333,0.90109,0.23079,0.31939,3.84835,0,0.21983,0.85017,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
212,1203.05,0.32105,5.60527,0,0.22598,0.9089,0.96624,0.98333,0.99076,0.95057,0.88223,0.87405,0.88598,0.22861,0.31451,3.84723,0,0.22936,0.85142,0.00349332,0.00116444,0.00349332,0.00116444,0.00349332,0.00116444,0.00349332,0.00116444
213,1208.5,0.31284,5.63857,0,0.21838,0.9019,0.96624,0.98333,0.99183,0.95878,0.87599,0.88333,0.90299,0.22797,0.30547,3.81119,0,0.23109,0.84833,0.00348144,0.00116048,0.00348144,0.00116048,0.00348144,0.00116048,0.00348144,0.00116048
214,1214.03,0.30264,5.60257,0,0.21811,0.90458,0.96668,0.98333,0.99016,0.9465,0.88488,0.9,0.90777,0.23149,0.31965,3.79213,0,0.23182,0.8672,0.00346956,0.00115652,0.00346956,0.00115652,0.00346956,0.00115652,0.00346956,0.00115652
215,1219.32,0.32773,5.70934,0,0.22804,0.92284,0.96688,0.98333,0.99146,0.95953,0.8523,0.86667,0.8893,0.22697,0.31134,3.82861,0,0.22844,0.85103,0.00345768,0.00115256,0.00345768,0.00115256,0.00345768,0.00115256,0.00345768,0.00115256
216,1224.83,0.3196,5.60229,0,0.21925,0.91187,0.96713,0.98333,0.98789,0.94779,0.88732,0.9,0.91291,0.24389,0.32397,3.76477,0,0.22923,0.86845,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486
217,1230.15,0.31604,5.64106,0,0.22074,0.91149,0.97794,0.98333,0.98158,0.93175,0.87826,0.88333,0.88009,0.23275,0.32377,3.82504,0,0.23647,0.87021,0.00343392,0.00114464,0.00343392,0.00114464,0.00343392,0.00114464,0.00343392,0.00114464
218,1235.69,0.33095,5.61136,0,0.22953,0.91064,0.9671,0.98333,0.97788,0.93918,0.85245,0.86667,0.85902,0.22033,0.32183,3.81878,0,0.23853,0.85807,0.00342204,0.00114068,0.00342204,0.00114068,0.00342204,0.00114068,0.00342204,0.00114068
219,1241.11,0.31019,5.48985,0,0.21858,0.90461,0.96772,0.9992,0.98984,0.94446,0.88426,0.9,0.91376,0.24142,0.3061,3.81604,0,0.2097,0.85395,0.00341016,0.00113672,0.00341016,0.00113672,0.00341016,0.00113672,0.00341016,0.00113672
220,1246.67,0.29946,5.35771,0,0.20527,0.89303,0.96773,0.9996,0.99184,0.9562,0.88454,0.9,0.89606,0.25076,0.30649,3.80798,0,0.20955,0.84888,0.00339828,0.00113276,0.00339828,0.00113276,0.00339828,0.00113276,0.00339828,0.00113276
221,1252.22,0.30851,5.52791,0,0.21821,0.90395,0.96628,0.98333,0.99218,0.96218,0.90392,0.91667,0.92666,0.25953,0.3003,3.72089,0,0.20681,0.84572,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
222,1257.86,0.31191,5.42164,0,0.21632,0.91074,0.96771,0.99907,0.99268,0.95135,0.87393,0.88333,0.90057,0.22292,0.317,3.78655,0,0.20539,0.85232,0.00337452,0.00112484,0.00337452,0.00112484,0.00337452,0.00112484,0.00337452,0.00112484
223,1263.25,0.33651,5.71865,0,0.22506,0.93173,0.96771,0.999,0.99134,0.95235,0.88495,0.9,0.90628,0.23617,0.32136,3.7365,0,0.21359,0.85846,0.00336264,0.00112088,0.00336264,0.00112088,0.00336264,0.00112088,0.00336264,0.00112088
224,1268.99,0.30726,5.51598,0,0.2211,0.91132,0.9664,0.98333,0.98938,0.95548,0.88473,0.9,0.90406,0.23899,0.31251,3.68974,0,0.20143,0.84114,0.00335076,0.00111692,0.00335076,0.00111692,0.00335076,0.00111692,0.00335076,0.00111692
225,1274.43,0.31379,5.61133,0,0.2233,0.9109,0.96772,0.9994,0.98934,0.94313,0.9177,0.93333,0.94034,0.23526,0.32007,3.75576,0,0.19992,0.84945,0.00333888,0.00111296,0.00333888,0.00111296,0.00333888,0.00111296,0.00333888,0.00111296
226,1280.03,0.31497,5.4856,0,0.22023,0.91209,0.96774,0.99991,0.99151,0.95444,0.93547,0.96667,0.96557,0.23678,0.31774,3.74515,0,0.20351,0.84883,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
227,1286.26,0.29793,5.46245,0,0.2132,0.89862,0.96688,1,0.99234,0.96039,0.90232,0.93333,0.93828,0.24785,0.31632,3.72279,0,0.20265,0.85682,0.00331512,0.00110504,0.00331512,0.00110504,0.00331512,0.00110504,0.00331512,0.00110504
228,1291.86,0.31248,5.44274,0,0.22457,0.90917,0.96673,1,0.99318,0.95313,0.90226,0.93333,0.95049,0.25301,0.31872,3.69815,0,0.19023,0.8631,0.00330324,0.00110108,0.00330324,0.00110108,0.00330324,0.00110108,0.00330324,0.00110108
229,1297.23,0.31161,5.57948,0,0.22616,0.90611,0.96772,0.99939,0.99351,0.94872,0.91564,0.91667,0.94421,0.2349,0.31676,3.70658,0,0.18982,0.86732,0.00329136,0.00109712,0.00329136,0.00109712,0.00329136,0.00109712,0.00329136,0.00109712
230,1302.86,0.32003,5.48595,0,0.22384,0.90601,0.96771,0.99898,0.99351,0.94746,0.88699,0.91567,0.93133,0.24865,0.33907,3.68451,0,0.20373,0.88789,0.00327948,0.00109316,0.00327948,0.00109316,0.00327948,0.00109316,0.00327948,0.00109316
231,1308.49,0.31521,5.41142,0,0.2151,0.91259,0.96698,1,0.99318,0.95025,0.88635,0.91667,0.93296,0.27474,0.33955,3.63005,0,0.21187,0.87977,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
232,1314.06,0.31487,5.46468,0,0.21779,0.91377,0.96672,1,0.99268,0.95614,0.91532,0.93333,0.95155,0.2719,0.3291,3.68981,0,0.20473,0.8744,0.00325572,0.00108524,0.00325572,0.00108524,0.00325572,0.00108524,0.00325572,0.00108524
233,1319.44,0.30329,5.30169,0,0.2139,0.90703,0.96677,1,0.99151,0.95471,0.88145,0.9,0.92128,0.24181,0.3276,3.76613,0,0.20324,0.87685,0.00324384,0.00108128,0.00324384,0.00108128,0.00324384,0.00108128,0.00324384,0.00108128
234,1325.12,0.2975,5.3322,0,0.21084,0.90054,0.96704,1,0.99301,0.95597,0.89245,0.9,0.92542,0.24279,0.32856,3.75985,0,0.19865,0.8796,0.00323196,0.00107732,0.00323196,0.00107732,0.00323196,0.00107732,0.00323196,0.00107732
235,1330.64,0.30744,5.43222,0,0.21429,0.91257,0.96772,0.99947,0.99268,0.95656,0.88667,0.9,0.91989,0.23972,0.32516,3.75024,0,0.20906,0.87836,0.00322008,0.00107336,0.00322008,0.00107336,0.00322008,0.00107336,0.00322008,0.00107336
236,1336.24,0.29262,5.35712,0,0.20834,0.90201,0.96771,0.99913,0.99301,0.95485,0.90315,0.93251,0.93824,0.24312,0.32,3.69128,0,0.20052,0.87017,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694
237,1341.44,0.29937,5.36351,0,0.20996,0.90472,0.96646,0.98333,0.99336,0.95775,0.90325,0.91667,0.94988,0.23304,0.32385,3.72606,0,0.20115,0.87761,0.00319632,0.00106544,0.00319632,0.00106544,0.00319632,0.00106544,0.00319632,0.00106544
238,1347.17,0.3179,5.50391,0,0.22167,0.91204,0.96713,0.98333,0.99354,0.95274,0.90987,0.91667,0.94204,0.26681,0.32446,3.61417,0,0.2009,0.88155,0.00318444,0.00106148,0.00318444,0.00106148,0.00318444,0.00106148,0.00318444,0.00106148
239,1353.33,0.30819,5.43925,0,0.21373,0.90723,0.96884,0.98333,0.99354,0.94508,0.92727,0.93333,0.95591,0.26508,0.33042,3.65599,0,0.21258,0.87359,0.00317256,0.00105752,0.00317256,0.00105752,0.00317256,0.00105752,0.00317256,0.00105752
240,1359.85,0.27381,5.16661,0,0.19414,0.89109,0.96652,0.98333,0.98754,0.94174,0.94825,0.95,0.96526,0.26131,0.3293,3.63762,0,0.25716,0.87097,0.00316068,0.00105356,0.00316068,0.00105356,0.00316068,0.00105356,0.00316068,0.00105356
241,1365.23,0.29296,5.33819,0,0.20684,0.8977,0.96624,0.98333,0.99199,0.93986,0.9498,0.94608,0.96508,0.28518,0.3414,3.55224,0,0.24897,0.8943,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
242,1371.16,0.30984,5.40462,0,0.2132,0.90438,0.96636,0.98333,0.97946,0.92558,0.91774,0.93333,0.94914,0.2665,0.33793,3.56597,0,0.22914,0.89602,0.00313692,0.00104564,0.00313692,0.00104564,0.00313692,0.00104564,0.00313692,0.00104564
243,1377.35,0.2961,5.30175,0,0.2042,0.89998,0.96644,0.98333,0.98154,0.93243,0.90097,0.91667,0.9373,0.26202,0.33561,3.59133,0,0.22656,0.89324,0.00312504,0.00104168,0.00312504,0.00104168,0.00312504,0.00104168,0.00312504,0.00104168
244,1383.26,0.31442,5.31648,0,0.21821,0.91722,0.96631,0.98333,0.98204,0.93814,0.88461,0.9,0.91712,0.26899,0.33255,3.62017,0,0.22284,0.88131,0.00311316,0.00103772,0.00311316,0.00103772,0.00311316,0.00103772,0.00311316,0.00103772
245,1388.37,0.2968,5.32758,0,0.21086,0.9004,0.96639,0.98333,0.98933,0.95007,0.88474,0.9,0.93071,0.28361,0.32785,3.5909,0,0.23652,0.87706,0.00310128,0.00103376,0.00310128,0.00103376,0.00310128,0.00103376,0.00310128,0.00103376
246,1393.98,0.30004,5.32307,0,0.21115,0.90345,0.96605,0.98333,0.99124,0.95063,0.90056,0.91667,0.94231,0.25118,0.31959,3.63029,0,0.24149,0.86164,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298
247,1399.34,0.30133,5.35097,0,0.21281,0.90508,0.96629,0.98333,0.99202,0.9426,0.90076,0.91667,0.94446,0.24559,0.31166,3.67735,0,0.22336,0.85276,0.00307752,0.00102584,0.00307752,0.00102584,0.00307752,0.00102584,0.00307752,0.00102584
248,1404.97,0.29592,5.21832,0,0.20415,0.90432,0.96663,0.98333,0.99149,0.95486,0.91743,0.93333,0.96226,0.27555,0.31696,3.56625,0,0.22352,0.85628,0.00306564,0.00102188,0.00306564,0.00102188,0.00306564,0.00102188,0.00306564,0.00102188
249,1410.33,0.30822,5.3458,0,0.21072,0.90508,0.96624,0.98333,0.99286,0.96196,0.91711,0.93333,0.96187,0.28208,0.31637,3.59032,0,0.21887,0.85596,0.00305376,0.00101792,0.00305376,0.00101792,0.00305376,0.00101792,0.00305376,0.00101792
250,1416.13,0.29419,5.11194,0,0.20546,0.90761,0.96587,0.98333,0.99119,0.95567,0.90458,0.94806,0.96241,0.26969,0.31727,3.61061,0,0.21634,0.85408,0.00304188,0.00101396,0.00304188,0.00101396,0.00304188,0.00101396,0.00304188,0.00101396
251,1421.5,0.30731,5.26511,0,0.21532,0.90398,0.95228,0.99784,0.99183,0.95571,0.91744,0.93333,0.96522,0.28371,0.32021,3.57321,0,0.22182,0.85668,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
252,1427.19,0.29113,5.10102,0,0.20262,0.90298,0.96627,0.98333,0.99208,0.96112,0.91774,0.93333,0.95653,0.27969,0.31867,3.61094,0,0.23132,0.84655,0.00301812,0.00100604,0.00301812,0.00100604,0.00301812,0.00100604,0.00301812,0.00100604
253,1432.68,0.29776,5.28077,0,0.21291,0.91093,0.96644,0.98333,0.99256,0.95479,0.91745,0.93333,0.95304,0.26401,0.31981,3.58909,0,0.22975,0.84508,0.00300624,0.00100208,0.00300624,0.00100208,0.00300624,0.00100208,0.00300624,0.00100208
254,1438.33,0.3002,5.23593,0,0.20891,0.90601,0.96672,0.98333,0.98946,0.94896,0.90118,0.91667,0.9325,0.26124,0.32885,3.61318,0,0.23947,0.8658,0.00299436,0.00099812,0.00299436,0.00099812,0.00299436,0.00099812,0.00299436,0.00099812
255,1443.71,0.2949,5.18351,0,0.20395,0.89603,0.96681,0.98333,0.98862,0.94713,0.9177,0.93333,0.95402,0.27432,0.33114,3.55451,0,0.24542,0.87265,0.00298248,0.00099416,0.00298248,0.00099416,0.00298248,0.00099416,0.00298248,0.00099416
256,1449.63,0.29027,5.18061,0,0.20408,0.90351,0.96674,0.98333,0.98862,0.94439,0.88497,0.9,0.93489,0.26755,0.33047,3.64069,0,0.23352,0.87373,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902
257,1454.97,0.29768,5.22337,0,0.20421,0.89945,0.96672,0.98333,0.99071,0.94746,0.88489,0.9,0.92317,0.26999,0.3279,3.62679,0,0.22217,0.8713,0.00295872,0.00098624,0.00295872,0.00098624,0.00295872,0.00098624,0.00295872,0.00098624
258,1460.64,0.29801,5.32673,0,0.21613,0.91256,0.96771,0.999,0.99234,0.94926,0.88451,0.9,0.92238,0.26972,0.33916,3.65698,0,0.23144,0.87299,0.00294684,0.00098228,0.00294684,0.00098228,0.00294684,0.00098228,0.00294684,0.00098228
259,1466.05,0.30226,5.27594,0,0.21043,0.90987,0.96771,0.99886,0.99149,0.9441,0.88456,0.9,0.9129,0.27667,0.34635,3.60474,0,0.23239,0.88816,0.00293496,0.00097832,0.00293496,0.00097832,0.00293496,0.00097832,0.00293496,0.00097832
260,1471.74,0.29909,5.27534,0,0.21173,0.9024,0.96771,0.99902,0.98994,0.94921,0.8681,0.88333,0.90224,0.25315,0.34218,3.6732,0,0.2301,0.88569,0.00292308,0.00097436,0.00292308,0.00097436,0.00292308,0.00097436,0.00292308,0.00097436
261,1477.12,0.29757,5.10204,0,0.21374,0.89897,0.96749,1,0.99018,0.94952,0.88676,0.91667,0.93029,0.26032,0.33106,3.71422,0,0.21719,0.87754,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
262,1482.67,0.2957,5.25693,0,0.21001,0.91008,0.96709,1,0.99051,0.94693,0.9187,0.95,0.95234,0.26423,0.32939,3.68413,0,0.21205,0.87324,0.00289932,0.00096644,0.00289932,0.00096644,0.00289932,0.00096644,0.00289932,0.00096644
263,1488.05,0.29954,5.24165,0,0.21035,0.90752,0.96743,1,0.99051,0.94798,0.90028,0.91667,0.9332,0.2522,0.33399,3.67143,0,0.21108,0.872,0.00288744,0.00096248,0.00288744,0.00096248,0.00288744,0.00096248,0.00288744,0.00096248
264,1493.61,0.32025,5.33231,0,0.22144,0.91192,0.96674,1,0.98941,0.94472,0.93452,0.96667,0.96932,0.28285,0.33816,3.58433,0,0.21307,0.87702,0.00287556,0.00095852,0.00287556,0.00095852,0.00287556,0.00095852,0.00287556,0.00095852
265,1498.94,0.30061,5.23739,0,0.21582,0.89788,0.9666,1,0.98986,0.94695,0.91827,0.95,0.95649,0.28509,0.33429,3.57385,0,0.21136,0.87378,0.00286368,0.00095456,0.00286368,0.00095456,0.00286368,0.00095456,0.00286368,0.00095456
266,1504.52,0.29065,5.19637,0,0.20298,0.9051,0.96623,1,0.99043,0.95222,0.90182,0.93333,0.93356,0.26425,0.33585,3.68009,0,0.22318,0.87726,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506
267,1509.9,0.2814,5.15671,0,0.20345,0.89314,0.96649,1,0.98949,0.94527,0.90206,0.93333,0.94066,0.27649,0.33524,3.65422,0,0.21907,0.87357,0.00283992,0.00094664,0.00283992,0.00094664,0.00283992,0.00094664,0.00283992,0.00094664
268,1515.81,0.31595,5.36855,0,0.22015,0.91807,0.96601,1,0.99149,0.95416,0.91765,0.95,0.95273,0.27921,0.32818,3.63777,0,0.22023,0.86814,0.00282804,0.00094268,0.00282804,0.00094268,0.00282804,0.00094268,0.00282804,0.00094268
269,1521.3,0.29932,5.20119,0,0.21268,0.90485,0.95229,0.99798,0.99012,0.95039,0.88538,0.91667,0.93348,0.26932,0.32723,3.67649,0,0.2392,0.86596,0.00281616,0.00093872,0.00281616,0.00093872,0.00281616,0.00093872,0.00281616,0.00093872
270,1526.93,0.305,5.28923,0,0.22112,0.90779,0.95237,0.99981,0.98885,0.93957,0.92063,0.96655,0.96663,0.26943,0.33714,3.61718,0,0.22899,0.87595,0.00280428,0.00093476,0.00280428,0.00093476,0.00280428,0.00093476,0.00280428,0.00093476
271,1532.21,0.29779,5.19464,0,0.20622,0.89819,0.9675,1,0.99166,0.94346,0.93514,0.96667,0.96785,0.27989,0.34663,3.55716,0,0.2196,0.88824,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
272,1538.6,0.28904,5.1319,0,0.20777,0.90417,0.96613,1,0.99301,0.94988,0.91021,0.93333,0.94195,0.27259,0.33564,3.62664,0,0.20692,0.88327,0.00278052,0.00092684,0.00278052,0.00092684,0.00278052,0.00092684,0.00278052,0.00092684
273,1544.15,0.29533,5.21265,0,0.20931,0.90041,0.96562,1,0.99218,0.95088,0.91727,0.95,0.95253,0.28335,0.33794,3.55861,0,0.2085,0.88326,0.00276864,0.00092288,0.00276864,0.00092288,0.00276864,0.00092288,0.00276864,0.00092288
274,1550.41,0.29114,5.24699,0,0.20798,0.9089,0.96769,0.99829,0.99184,0.94611,0.93538,0.96504,0.96912,0.29863,0.3368,3.5632,0,0.20923,0.88543,0.00275676,0.00091892,0.00275676,0.00091892,0.00275676,0.00091892,0.00275676,0.00091892
275,1556.53,0.291,5.17445,0,0.20874,0.90058,0.95139,1,0.99082,0.95004,0.93245,0.95,0.95833,0.2727,0.32735,3.61464,0,0.20826,0.88293,0.00274488,0.00091496,0.00274488,0.00091496,0.00274488,0.00091496,0.00274488,0.00091496
276,1562.75,0.30844,5.23139,0,0.21321,0.90906,0.9515,1,0.99048,0.95134,0.9038,0.95,0.95261,0.29701,0.32469,3.53252,0,0.20576,0.88493,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911
277,1568.27,0.29575,5.13014,0,0.20726,0.89741,0.96612,0.98333,0.98963,0.95667,0.93337,0.95,0.96517,0.29409,0.3295,3.52049,0,0.21412,0.88807,0.00272112,0.00090704,0.00272112,0.00090704,0.00272112,0.00090704,0.00272112,0.00090704
278,1573.96,0.29728,5.27472,0,0.21127,0.90929,0.96584,0.98333,0.99016,0.951,0.94947,0.96667,0.96966,0.27582,0.33008,3.57735,0,0.22563,0.88249,0.00270924,0.00090308,0.00270924,0.00090308,0.00270924,0.00090308,0.00270924,0.00090308
279,1579.33,0.27734,5.05003,0,0.20541,0.89997,0.96584,0.98333,0.98968,0.94836,0.94947,0.96667,0.97966,0.28463,0.32856,3.50812,0,0.23931,0.87815,0.00269736,0.00089912,0.00269736,0.00089912,0.00269736,0.00089912,0.00269736,0.00089912
280,1585.24,0.30184,5.21697,0,0.20305,0.90794,0.96628,0.98333,0.98908,0.94404,0.93353,0.95,0.94315,0.29479,0.32226,3.50143,0,0.23079,0.86572,0.00268548,0.00089516,0.00268548,0.00089516,0.00268548,0.00089516,0.00268548,0.00089516
281,1590.76,0.2999,5.27778,0,0.21336,0.90663,0.9662,0.98333,0.98755,0.94797,0.9007,0.91667,0.92747,0.30088,0.32283,3.49452,0,0.23366,0.86253,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
282,1596.39,0.30011,5.12539,0,0.20805,0.91117,0.96631,0.98333,0.98859,0.94538,0.90078,0.91667,0.92721,0.28301,0.32802,3.56894,0,0.22509,0.86469,0.00266172,0.00088724,0.00266172,0.00088724,0.00266172,0.00088724,0.00266172,0.00088724
283,1601.69,0.29636,5.18403,0,0.21099,0.90314,0.96624,0.98333,0.99044,0.94733,0.90074,0.91667,0.93181,0.27298,0.33067,3.56499,0,0.2197,0.87014,0.00264984,0.00088328,0.00264984,0.00088328,0.00264984,0.00088328,0.00264984,0.00088328
284,1607.36,0.28642,5.01258,0,0.20107,0.90341,0.96771,0.99893,0.99063,0.9575,0.9007,0.91667,0.93477,0.28856,0.32129,3.49317,0,0.20998,0.85556,0.00263796,0.00087932,0.00263796,0.00087932,0.00263796,0.00087932,0.00263796,0.00087932
285,1613.32,0.29936,5.09327,0,0.2137,0.90388,0.96774,0.99996,0.9901,0.95503,0.91627,0.93333,0.94005,0.29658,0.31657,3.50361,0,0.20285,0.85178,0.00262608,0.00087536,0.00262608,0.00087536,0.00262608,0.00087536,0.00262608,0.00087536
286,1619.26,0.30189,5.10149,0,0.2101,0.92175,0.96685,1,0.98946,0.94968,0.87914,0.9,0.89982,0.27546,0.31721,3.52674,0,0.2062,0.85717,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714
287,1625.3,0.29392,5.03694,0,0.20736,0.89539,0.96685,1,0.99166,0.95138,0.90237,0.93333,0.93329,0.27974,0.31049,3.54137,0,0.20531,0.85196,0.00260232,0.00086744,0.00260232,0.00086744,0.00260232,0.00086744,0.00260232,0.00086744
288,1630.9,0.29166,5.2185,0,0.21447,0.90543,0.96697,1,0.99183,0.96373,0.88635,0.91667,0.92861,0.27599,0.29783,3.5529,0,0.19859,0.84059,0.00259044,0.00086348,0.00259044,0.00086348,0.00259044,0.00086348,0.00259044,0.00086348
289,1636.26,0.29761,5.18982,0,0.2116,0.90083,0.96702,1,0.98895,0.9644,0.90252,0.93333,0.93165,0.27109,0.28888,3.5491,0,0.1953,0.83441,0.00257856,0.00085952,0.00257856,0.00085952,0.00257856,0.00085952,0.00257856,0.00085952
290,1641.88,0.2893,5.09714,0,0.20712,0.90252,0.96773,0.99961,0.99061,0.95968,0.88707,0.9164,0.90918,0.29833,0.29518,3.56487,0,0.20302,0.83294,0.00256668,0.00085556,0.00256668,0.00085556,0.00256668,0.00085556,0.00256668,0.00085556
291,1647.26,0.28081,4.90486,0,0.20154,0.89084,0.96772,0.99944,0.99188,0.95828,0.87092,0.89959,0.90238,0.28538,0.29962,3.59925,0,0.20515,0.83824,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
292,1652.98,0.30208,5.11625,0,0.21806,0.90558,0.96634,0.98333,0.99134,0.95666,0.88443,0.9,0.91587,0.2771,0.30229,3.59643,0,0.22157,0.8387,0.00254292,0.00084764,0.00254292,0.00084764,0.00254292,0.00084764,0.00254292,0.00084764
293,1658.62,0.28637,5.08093,0,0.20108,0.90093,0.96717,0.98211,0.99086,0.95103,0.91794,0.93214,0.94347,0.26464,0.31433,3.66273,0,0.25078,0.84383,0.00253104,0.00084368,0.00253104,0.00084368,0.00253104,0.00084368,0.00253104,0.00084368
294,1664.44,0.28456,4.92611,0,0.2146,0.89238,0.96718,0.98218,0.99087,0.94827,0.88512,0.89887,0.91506,0.2754,0.31933,3.69172,0,0.2324,0.8566,0.00251916,0.00083972,0.00251916,0.00083972,0.00251916,0.00083972,0.00251916,0.00083972
295,1669.9,0.30346,5.24008,0,0.2176,0.90233,0.96773,0.99947,0.98573,0.94821,0.90093,0.91667,0.92874,0.25272,0.32216,3.69456,0,0.22064,0.85974,0.00250728,0.00083576,0.00250728,0.00083576,0.00250728,0.00083576,0.00250728,0.00083576
296,1675.64,0.28714,5.05305,0,0.20201,0.90693,0.96704,1,0.98573,0.9442,0.88278,0.9,0.91268,0.27962,0.31718,3.60711,0,0.21046,0.85526,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318
297,1681.05,0.2976,5.13185,0,0.21482,0.90925,0.96716,1,0.98628,0.94596,0.88649,0.91667,0.92132,0.28258,0.31575,3.59305,0,0.21432,0.85992,0.00248352,0.00082784,0.00248352,0.00082784,0.00248352,0.00082784,0.00248352,0.00082784
298,1686.66,0.29165,5.13094,0,0.21079,0.90085,0.96727,1,0.98794,0.94791,0.88283,0.9,0.91042,0.2605,0.32054,3.67625,0,0.21776,0.8634,0.00247164,0.00082388,0.00247164,0.00082388,0.00247164,0.00082388,0.00247164,0.00082388
299,1692.01,0.29763,5.22799,0,0.20633,0.90843,0.96741,1,0.98973,0.94549,0.88319,0.9,0.91543,0.28956,0.32479,3.55709,0,0.21186,0.87345,0.00245976,0.00081992,0.00245976,0.00081992,0.00245976,0.00081992,0.00245976,0.00081992
