epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
306,1327.76,0.28594,3.88525,0,0.20286,0.9033,1,0.99404,0.995,0.97923,0.98882,0.98294,0.98983,0.47182,0.23398,2.35111,0,0.13183,0.75824,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922
307,1353.69,0.27907,3.9233,0,0.1952,0.90514,0.99956,1,0.995,0.98069,0.98323,0.9774,0.98515,0.47378,0.23661,2.37623,0,0.13058,0.76047,0.00236472,0.00078824,0.00236472,0.00078824,0.00236472,0.00078824,0.00236472,0.00078824
308,1368.37,0.288,3.86718,0,0.19868,0.89155,1,0.99961,0.995,0.979,0.97166,0.96667,0.97437,0.47452,0.23377,2.39308,0,0.12677,0.75993,0.00235284,0.00078428,0.00235284,0.00078428,0.00235284,0.00078428,0.00235284,0.00078428
309,1381.86,0.2849,3.91951,0,0.19709,0.90254,0.99953,0.99444,0.995,0.97821,0.97719,0.97222,0.97731,0.47775,0.23157,2.36745,0,0.12845,0.76023,0.00234096,0.00078032,0.00234096,0.00078032,0.00234096,0.00078032,0.00234096,0.00078032
310,1396.84,0.289,3.82377,0,0.19915,0.90085,0.99888,0.99444,0.995,0.9778,0.97098,0.96667,0.97075,0.47015,0.23224,2.38918,0,0.12999,0.76108,0.00232908,0.00077636,0.00232908,0.00077636,0.00232908,0.00077636,0.00232908,0.00077636
311,1424.8,0.28961,3.85733,0,0.19946,0.89703,0.99957,0.99444,0.995,0.97854,0.9717,0.96667,0.97225,0.48204,0.23397,2.36753,0,0.13093,0.76207,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
312,1437.41,0.28867,3.89131,0,0.19719,0.90024,0.99968,0.99444,0.995,0.97811,0.97175,0.96667,0.97682,0.48263,0.23309,2.34079,0,0.13053,0.76283,0.00230532,0.00076844,0.00230532,0.00076844,0.00230532,0.00076844,0.00230532,0.00076844
313,1463.43,0.28906,3.93878,0,0.20108,0.90437,0.99959,0.99444,0.995,0.97822,0.97725,0.97222,0.97975,0.47461,0.23266,2.36391,0,0.12803,0.76141,0.00229344,0.00076448,0.00229344,0.00076448,0.00229344,0.00076448,0.00229344,0.00076448
314,1475.46,0.2851,3.83975,0,0.19369,0.89769,0.99958,0.99444,0.995,0.98063,0.994,0.98889,0.99272,0.48079,0.22902,2.33631,0,0.1272,0.76059,0.00228156,0.00076052,0.00228156,0.00076052,0.00228156,0.00076052,0.00228156,0.00076052
315,1488.93,0.28028,3.68061,0,0.19407,0.89209,0.99447,0.99952,0.995,0.98052,0.99394,0.98889,0.99252,0.47732,0.23202,2.31558,0,0.12704,0.76187,0.00226968,0.00075656,0.00226968,0.00075656,0.00226968,0.00075656,0.00226968,0.00075656
316,1503.57,0.28159,3.80708,0,0.1971,0.89571,0.99447,0.99961,0.995,0.97789,0.98755,0.98333,0.9899,0.49043,0.23672,2.32188,0,0.12649,0.76516,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526
317,1518.13,0.28226,3.81736,0,0.19434,0.90151,0.99447,0.99947,0.995,0.97713,0.98276,0.97778,0.98481,0.48431,0.23316,2.33166,0,0.12563,0.76401,0.00224592,0.00074864,0.00224592,0.00074864,0.00224592,0.00074864,0.00224592,0.00074864
318,1529.77,0.29621,3.95855,0,0.20416,0.89767,0.99943,0.99444,0.995,0.97917,0.9773,0.97222,0.97729,0.47494,0.23201,2.32209,0,0.12279,0.76142,0.00223404,0.00074468,0.00223404,0.00074468,0.00223404,0.00074468,0.00223404,0.00074468
319,1542.73,0.28263,3.81257,0,0.19029,0.89084,0.99943,0.99444,0.995,0.97794,0.99409,0.98889,0.99238,0.48256,0.2364,2.29221,0,0.12483,0.76397,0.00222216,0.00074072,0.00222216,0.00074072,0.00222216,0.00074072,0.00222216,0.00074072
320,1555.82,0.29265,3.91368,0,0.20439,0.90027,0.99846,0.99444,0.995,0.97985,0.99374,0.98889,0.99259,0.48717,0.23702,2.29379,0,0.1295,0.76434,0.00221028,0.00073676,0.00221028,0.00073676,0.00221028,0.00073676,0.00221028,0.00073676
321,1571.09,0.28271,3.72564,0,0.18893,0.89756,0.99762,0.99444,0.995,0.9808,0.98752,0.98333,0.99009,0.49186,0.23617,2.26333,0,0.13157,0.76292,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
322,1625.52,0.28079,3.76308,0,0.19131,0.89716,0.99965,0.99444,0.995,0.97928,0.97749,0.97222,0.97486,0.47775,0.2386,2.29592,0,0.12726,0.76461,0.00218652,0.00072884,0.00218652,0.00072884,0.00218652,0.00072884,0.00218652,0.00072884
323,1648.72,0.29052,3.87863,0,0.20321,0.90289,1,0.99979,0.995,0.97756,0.9774,0.97222,0.97457,0.47359,0.23619,2.30331,0,0.12265,0.76487,0.00217464,0.00072488,0.00217464,0.00072488,0.00217464,0.00072488,0.00217464,0.00072488
324,1672.58,0.28005,3.73491,0,0.19262,0.89248,1,0.99974,0.995,0.97537,0.98305,0.97778,0.98511,0.47548,0.23776,2.30363,0,0.12432,0.76532,0.00216276,0.00072092,0.00216276,0.00072092,0.00216276,0.00072092,0.00216276,0.00072092
325,1685.57,0.28057,3.78935,0,0.19339,0.89475,1,0.99964,0.995,0.97144,0.98282,0.97778,0.98575,0.4822,0.2393,2.29699,0,0.12375,0.76459,0.00215088,0.00071696,0.00215088,0.00071696,0.00215088,0.00071696,0.00215088,0.00071696
326,1697.11,0.28001,3.72202,0,0.19295,0.89573,0.99933,0.99444,0.995,0.97561,0.98817,0.98333,0.98991,0.48512,0.23493,2.28714,0,0.12777,0.76313,0.002139,0.000713,0.002139,0.000713,0.002139,0.000713,0.002139,0.000713
327,1750.22,0.27975,3.76164,0,0.19391,0.89348,0.99889,0.99444,0.995,0.97439,0.99331,0.98889,0.99242,0.48792,0.23473,2.25668,0,0.12958,0.76403,0.00212712,0.00070904,0.00212712,0.00070904,0.00212712,0.00070904,0.00212712,0.00070904
328,1766.2,0.28185,3.7811,0,0.19467,0.89601,0.99896,0.99444,0.995,0.97497,0.98777,0.98333,0.98769,0.49513,0.23256,2.26306,0,0.12849,0.76131,0.00211524,0.00070508,0.00211524,0.00070508,0.00211524,0.00070508,0.00211524,0.00070508
329,1800.34,0.27795,3.75362,0,0.19745,0.89619,0.99965,0.99444,0.995,0.97486,0.99407,0.98889,0.99191,0.4858,0.23452,2.26733,0,0.13454,0.76055,0.00210336,0.00070112,0.00210336,0.00070112,0.00210336,0.00070112,0.00210336,0.00070112
330,1819.2,0.29507,3.84899,0,0.19911,0.91263,0.99985,0.99444,0.995,0.97491,0.99427,0.98889,0.99206,0.48505,0.23337,2.2711,0,0.13055,0.76145,0.00209148,0.00069716,0.00209148,0.00069716,0.00209148,0.00069716,0.00209148,0.00069716
331,1839.24,0.28173,3.72518,0,0.19481,0.89564,0.99444,0.99391,0.99494,0.97736,0.98888,0.98837,0.99239,0.49036,0.23549,2.27162,0,0.13787,0.76144,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
332,1856.14,0.28853,3.76799,0,0.19894,0.89732,0.99845,0.98889,0.99489,0.97264,0.99312,0.98333,0.99276,0.49025,0.23577,2.27679,0,0.1345,0.76205,0.00206772,0.00068924,0.00206772,0.00068924,0.00206772,0.00068924,0.00206772,0.00068924
333,1880.45,0.28082,3.73815,0,0.19572,0.89832,0.99415,1,0.995,0.97513,0.98812,0.98333,0.98859,0.48415,0.23475,2.2841,0,0.12393,0.76141,0.00205584,0.00068528,0.00205584,0.00068528,0.00205584,0.00068528,0.00205584,0.00068528
334,1942.77,0.27347,3.70195,0,0.19223,0.89626,0.99987,1,0.995,0.97593,0.98779,0.98333,0.98818,0.48944,0.23389,2.27245,0,0.12169,0.76079,0.00204396,0.00068132,0.00204396,0.00068132,0.00204396,0.00068132,0.00204396,0.00068132
335,2013.41,0.28706,3.78288,0,0.19281,0.90237,0.99972,1,0.995,0.97579,0.99318,0.98889,0.99289,0.49313,0.23405,2.2449,0,0.12204,0.76007,0.00203208,0.00067736,0.00203208,0.00067736,0.00203208,0.00067736,0.00203208,0.00067736
336,2063.02,0.28303,3.68637,0,0.19549,0.89941,0.9997,1,0.995,0.97676,0.9926,0.98889,0.99317,0.49153,0.23382,2.2352,0,0.12089,0.76163,0.0020202,0.0006734,0.0020202,0.0006734,0.0020202,0.0006734,0.0020202,0.0006734
337,2090.55,0.27536,3.70096,0,0.19076,0.89041,0.99971,1,0.995,0.97603,0.99308,0.98889,0.99289,0.48508,0.23047,2.24651,0,0.12233,0.76002,0.00200832,0.00066944,0.00200832,0.00066944,0.00200832,0.00066944,0.00200832,0.00066944
338,2125.9,0.28521,3.77642,0,0.19676,0.90185,0.9998,1,0.995,0.97717,0.99321,0.98889,0.99285,0.48967,0.22921,2.23747,0,0.12286,0.75889,0.00199644,0.00066548,0.00199644,0.00066548,0.00199644,0.00066548,0.00199644,0.00066548
339,2187.28,0.27335,3.6646,0,0.19298,0.88883,1,0.9996,0.995,0.97764,0.99408,0.98889,0.99281,0.48156,0.23293,2.25257,0,0.12259,0.76021,0.00198456,0.00066152,0.00198456,0.00066152,0.00198456,0.00066152,0.00198456,0.00066152
340,2249.39,0.28727,3.75649,0,0.19822,0.90031,1,0.99978,0.995,0.97645,0.99396,0.98889,0.99281,0.4838,0.23447,2.2395,0,0.12501,0.76194,0.00197268,0.00065756,0.00197268,0.00065756,0.00197268,0.00065756,0.00197268,0.00065756
341,2302.02,0.2776,3.70417,0,0.191,0.89731,1,0.99992,0.995,0.97672,0.98828,0.98333,0.98961,0.48834,0.2346,2.22201,0,0.12558,0.76203,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
342,2339.36,0.2753,3.67339,0,0.19438,0.89619,0.99985,1,0.995,0.97508,0.98807,0.98333,0.98939,0.48422,0.2349,2.22596,0,0.12267,0.76382,0.00194892,0.00064964,0.00194892,0.00064964,0.00194892,0.00064964,0.00194892,0.00064964
343,2369.99,0.27374,3.68397,0,0.18888,0.89452,0.99934,1,0.995,0.97432,0.98618,0.98333,0.98927,0.48057,0.23814,2.23309,0,0.12429,0.76403,0.00193704,0.00064568,0.00193704,0.00064568,0.00193704,0.00064568,0.00193704,0.00064568
344,2397.32,0.28155,3.7042,0,0.19071,0.89867,0.99935,1,0.995,0.97553,0.9852,0.98333,0.9891,0.47892,0.2359,2.26353,0,0.12473,0.76068,0.00192516,0.00064172,0.00192516,0.00064172,0.00192516,0.00064172,0.00192516,0.00064172
345,2409.47,0.28883,3.83066,0,0.19357,0.90568,0.99921,1,0.995,0.9771,0.9841,0.98333,0.98898,0.48328,0.23301,2.22451,0,0.12289,0.75954,0.00191328,0.00063776,0.00191328,0.00063776,0.00191328,0.00063776,0.00191328,0.00063776
346,2425.31,0.28095,3.67276,0,0.19728,0.89764,0.99886,1,0.995,0.97763,0.98222,0.98333,0.98865,0.47502,0.2308,2.23339,0,0.12307,0.75869,0.0019014,0.0006338,0.0019014,0.0006338,0.0019014,0.0006338,0.0019014,0.0006338
347,2473.62,0.28667,3.70058,0,0.19886,0.89938,0.99413,1,0.995,0.97929,0.98592,0.97778,0.989,0.47588,0.23071,2.24894,0,0.12639,0.7571,0.00188952,0.00062984,0.00188952,0.00062984,0.00188952,0.00062984,0.00188952,0.00062984
348,2485.91,0.28128,3.74366,0,0.19476,0.89635,0.99411,1,0.99494,0.97599,0.98672,0.97778,0.98887,0.48671,0.23122,2.23235,0,0.12442,0.75843,0.00187764,0.00062588,0.00187764,0.00062588,0.00187764,0.00062588,0.00187764,0.00062588
349,2507.8,0.28896,3.72496,0,0.19906,0.8968,0.99417,1,0.995,0.97424,0.98394,0.98333,0.9893,0.48763,0.2302,2.22534,0,0.12295,0.7607,0.00186576,0.00062192,0.00186576,0.00062192,0.00186576,0.00062192,0.00186576,0.00062192
350,2542.16,0.2759,3.62669,0,0.1989,0.88824,0.99419,1,0.995,0.97502,0.99147,0.98889,0.99274,0.49104,0.23055,2.21127,0,0.1221,0.76145,0.00185388,0.00061796,0.00185388,0.00061796,0.00185388,0.00061796,0.00185388,0.00061796
351,2562.72,0.26776,3.58831,0,0.19077,0.8938,0.99424,1,0.995,0.97265,0.98329,0.98333,0.98953,0.49549,0.22961,2.19905,0,0.12357,0.76036,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
352,2580.61,0.27447,3.59806,0,0.19136,0.89235,0.9943,1,0.995,0.97462,0.98882,0.98236,0.98953,0.4912,0.23055,2.2213,0,0.12269,0.76023,0.00183012,0.00061004,0.00183012,0.00061004,0.00183012,0.00061004,0.00183012,0.00061004
353,2595.04,0.28236,3.80464,0,0.19308,0.90188,0.99446,1,0.995,0.97741,0.9881,0.98333,0.98899,0.48492,0.22945,2.22549,0,0.1235,0.75932,0.00181824,0.00060608,0.00181824,0.00060608,0.00181824,0.00060608,0.00181824,0.00060608
354,2607.68,0.2783,3.70132,0,0.19401,0.89914,0.99416,1,0.995,0.97693,0.9921,0.98889,0.9915,0.48998,0.23214,2.2086,0,0.12478,0.76015,0.00180636,0.00060212,0.00180636,0.00060212,0.00180636,0.00060212,0.00180636,0.00060212
355,2627.74,0.28603,3.78072,0,0.19581,0.90394,0.99414,1,0.995,0.97311,0.9966,0.99444,0.995,0.49101,0.23682,2.21508,0,0.12558,0.76247,0.00179448,0.00059816,0.00179448,0.00059816,0.00179448,0.00059816,0.00179448,0.00059816
356,2658.69,0.27441,3.67477,0,0.19108,0.89657,1,0.99962,0.995,0.97404,0.99249,0.98889,0.99233,0.48345,0.23765,2.22506,0,0.12265,0.76228,0.0017826,0.0005942,0.0017826,0.0005942,0.0017826,0.0005942,0.0017826,0.0005942
357,2710.25,0.265,3.58735,0,0.19248,0.89738,0.99965,1,0.995,0.9754,0.99197,0.98889,0.99236,0.48113,0.23658,2.23422,0,0.11961,0.76084,0.00177072,0.00059024,0.00177072,0.00059024,0.00177072,0.00059024,0.00177072,0.00059024
358,2743.03,0.27295,3.69068,0,0.19299,0.89496,1,0.99969,0.995,0.97716,0.99415,0.98889,0.99293,0.49203,0.23287,2.23838,0,0.12348,0.75913,0.00175884,0.00058628,0.00175884,0.00058628,0.00175884,0.00058628,0.00175884,0.00058628
359,2771.49,0.26934,3.60903,0,0.19016,0.89006,0.99968,0.99444,0.995,0.97678,0.9942,0.98889,0.99309,0.5051,0.22975,2.19892,0,0.12885,0.75857,0.00174696,0.00058232,0.00174696,0.00058232,0.00174696,0.00058232,0.00174696,0.00058232
360,2784.58,0.26764,3.61149,0,0.18779,0.89141,0.99968,0.99444,0.995,0.97791,0.99968,0.99444,0.995,0.50855,0.22967,2.18274,0,0.1313,0.7581,0.00173508,0.00057836,0.00173508,0.00057836,0.00173508,0.00057836,0.00173508,0.00057836
361,2798.09,0.27717,3.68901,0,0.19149,0.89702,0.99967,0.99444,0.995,0.97431,0.99418,0.98889,0.99263,0.49666,0.23338,2.20795,0,0.12514,0.75998,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
362,2809.98,0.26988,3.59952,0,0.18496,0.88807,1,0.99969,0.995,0.9754,0.9886,0.98333,0.98767,0.50221,0.23381,2.19836,0,0.1229,0.76059,0.00171132,0.00057044,0.00171132,0.00057044,0.00171132,0.00057044,0.00171132,0.00057044
363,2825.97,0.27965,3.758,0,0.19923,0.89677,1,0.99993,0.995,0.97579,0.98835,0.98333,0.98714,0.50568,0.2334,2.20415,0,0.12093,0.7605,0.00169944,0.00056648,0.00169944,0.00056648,0.00169944,0.00056648,0.00169944,0.00056648
364,2844.9,0.27136,3.55161,0,0.1903,0.89157,0.99992,1,0.995,0.97659,0.98797,0.98333,0.98759,0.50438,0.22992,2.20875,0,0.11895,0.75868,0.00168756,0.00056252,0.00168756,0.00056252,0.00168756,0.00056252,0.00168756,0.00056252
365,2862.51,0.26445,3.5854,0,0.18397,0.89296,0.99447,0.99964,0.995,0.9757,0.98828,0.98333,0.98781,0.50174,0.22686,2.20625,0,0.11921,0.75714,0.00167568,0.00055856,0.00167568,0.00055856,0.00167568,0.00055856,0.00167568,0.00055856
366,2876.93,0.26221,3.60013,0,0.18736,0.89414,0.99856,0.99444,0.995,0.97596,0.98776,0.98333,0.98731,0.50157,0.22887,2.19937,0,0.12413,0.7572,0.0016638,0.0005546,0.0016638,0.0005546,0.0016638,0.0005546,0.0016638,0.0005546
367,2890.45,0.28035,3.58401,0,0.1892,0.88867,0.99775,0.99444,0.995,0.97485,0.98674,0.98333,0.98745,0.4995,0.23007,2.19485,0,0.12789,0.7576,0.00165192,0.00055064,0.00165192,0.00055064,0.00165192,0.00055064,0.00165192,0.00055064
368,2912.55,0.27297,3.59319,0,0.19003,0.89278,0.99742,0.99444,0.995,0.97535,0.98664,0.98333,0.98816,0.49866,0.22927,2.20669,0,0.12472,0.75766,0.00164004,0.00054668,0.00164004,0.00054668,0.00164004,0.00054668,0.00164004,0.00054668
369,2930.21,0.27364,3.71469,0,0.19001,0.89838,0.99742,0.99444,0.995,0.97598,0.98709,0.98333,0.98827,0.50087,0.22781,2.19527,0,0.12619,0.75744,0.00162816,0.00054272,0.00162816,0.00054272,0.00162816,0.00054272,0.00162816,0.00054272
370,2941.2,0.2651,3.62205,0,0.18742,0.89229,0.9986,0.99444,0.995,0.97667,0.9879,0.98333,0.98861,0.51087,0.22912,2.19309,0,0.12508,0.75823,0.00161628,0.00053876,0.00161628,0.00053876,0.00161628,0.00053876,0.00161628,0.00053876
371,2952.11,0.27097,3.53737,0,0.18989,0.89387,0.9989,0.99444,0.995,0.97708,0.98231,0.97778,0.98376,0.50463,0.23078,2.20574,0,0.12621,0.75887,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
372,2966.59,0.26356,3.52189,0,0.1852,0.891,0.99949,0.99444,0.995,0.97666,0.98832,0.98333,0.98773,0.49572,0.23147,2.21227,0,0.12556,0.76077,0.00159252,0.00053084,0.00159252,0.00053084,0.00159252,0.00053084,0.00159252,0.00053084
373,2984.87,0.27117,3.59784,0,0.18304,0.89219,0.99945,0.99444,0.995,0.977,0.98841,0.98333,0.98821,0.50281,0.23178,2.19095,0,0.12382,0.76185,0.00158064,0.00052688,0.00158064,0.00052688,0.00158064,0.00052688,0.00158064,0.00052688
374,3014.06,0.27569,3.49778,0,0.18589,0.89579,0.99882,0.99444,0.995,0.9773,0.98804,0.98333,0.98877,0.50505,0.23183,2.19609,0,0.12327,0.76218,0.00156876,0.00052292,0.00156876,0.00052292,0.00156876,0.00052292,0.00156876,0.00052292
375,3028.53,0.27757,3.6372,0,0.18908,0.89328,0.99447,0.99964,0.995,0.97628,0.99301,0.98889,0.99285,0.50426,0.2331,2.19531,0,0.1242,0.76255,0.00155688,0.00051896,0.00155688,0.00051896,0.00155688,0.00051896,0.00155688,0.00051896
376,3044.12,0.26524,3.49487,0,0.18609,0.88968,0.99447,0.9996,0.995,0.97752,0.98746,0.98333,0.98927,0.49709,0.23075,2.20003,0,0.12173,0.76083,0.001545,0.000515,0.001545,0.000515,0.001545,0.000515,0.001545,0.000515
377,3061.74,0.27153,3.5751,0,0.19457,0.88952,0.99838,0.99444,0.995,0.97948,0.99342,0.98889,0.99313,0.50947,0.23101,2.16909,0,0.12217,0.7606,0.00153312,0.00051104,0.00153312,0.00051104,0.00153312,0.00051104,0.00153312,0.00051104
378,3076.09,0.26901,3.53747,0,0.18684,0.89814,0.99655,0.99444,0.995,0.97941,0.99247,0.98889,0.99322,0.50318,0.22974,2.17613,0,0.1228,0.75952,0.00152124,0.00050708,0.00152124,0.00050708,0.00152124,0.00050708,0.00152124,0.00050708
379,3097.54,0.27671,3.60964,0,0.19308,0.90209,0.99425,0.99444,0.995,0.97843,0.98397,0.98333,0.98932,0.49788,0.22852,2.1912,0,0.13048,0.75873,0.00150936,0.00050312,0.00150936,0.00050312,0.00150936,0.00050312,0.00150936,0.00050312
380,3111.98,0.27535,3.60322,0,0.18693,0.89503,0.99366,0.99444,0.995,0.97815,0.98837,0.98889,0.99317,0.50556,0.23175,2.17427,0,0.13067,0.7604,0.00149748,0.00049916,0.00149748,0.00049916,0.00149748,0.00049916,0.00149748,0.00049916
381,3124.11,0.27552,3.63659,0,0.19212,0.89685,0.99405,0.99444,0.99494,0.97596,0.98868,0.98889,0.99309,0.49917,0.23129,2.16785,0,0.1296,0.75989,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
382,3135.43,0.26423,3.50974,0,0.18508,0.88514,0.99409,0.99444,0.99494,0.97616,0.98871,0.98889,0.99309,0.50071,0.22939,2.16784,0,0.13179,0.75961,0.00147372,0.00049124,0.00147372,0.00049124,0.00147372,0.00049124,0.00147372,0.00049124
383,3148.37,0.26669,3.53765,0,0.18507,0.88881,0.99409,0.99444,0.99494,0.97691,0.98871,0.98889,0.99322,0.50424,0.22825,2.1677,0,0.12736,0.75975,0.00146184,0.00048728,0.00146184,0.00048728,0.00146184,0.00048728,0.00146184,0.00048728
384,3165.62,0.27653,3.56276,0,0.1841,0.8998,0.99383,0.99444,0.99494,0.97603,0.98861,0.98889,0.99305,0.50512,0.2289,2.15968,0,0.12712,0.75929,0.00144996,0.00048332,0.00144996,0.00048332,0.00144996,0.00048332,0.00144996,0.00048332
385,3180.59,0.25936,3.44459,0,0.1783,0.88802,0.99561,0.99444,0.995,0.97755,0.99238,0.98889,0.99317,0.50683,0.23091,2.17833,0,0.12385,0.75917,0.00143808,0.00047936,0.00143808,0.00047936,0.00143808,0.00047936,0.00143808,0.00047936
386,3192.88,0.26308,3.48548,0,0.18506,0.88807,0.99676,0.99444,0.995,0.9779,0.99331,0.98889,0.99317,0.51124,0.23088,2.15976,0,0.12433,0.76079,0.0014262,0.0004754,0.0014262,0.0004754,0.0014262,0.0004754,0.0014262,0.0004754
387,3204.47,0.27234,3.56529,0,0.18574,0.89089,0.99785,0.99444,0.995,0.97929,0.99343,0.98889,0.99313,0.50768,0.22911,2.15907,0,0.12577,0.75987,0.00141432,0.00047144,0.00141432,0.00047144,0.00141432,0.00047144,0.00141432,0.00047144
388,3216.88,0.27559,3.5391,0,0.18818,0.89521,0.99905,0.99444,0.995,0.97657,0.99393,0.98889,0.99334,0.50446,0.2306,2.1738,0,0.12664,0.75972,0.00140244,0.00046748,0.00140244,0.00046748,0.00140244,0.00046748,0.00140244,0.00046748
389,3229.49,0.26496,3.50939,0,0.18477,0.89324,0.99914,0.99444,0.995,0.97717,0.994,0.98889,0.99317,0.51258,0.22754,2.1555,0,0.12531,0.75848,0.00139056,0.00046352,0.00139056,0.00046352,0.00139056,0.00046352,0.00139056,0.00046352
390,3242.5,0.26492,3.45721,0,0.18414,0.89103,0.99819,0.99444,0.995,0.97776,0.99347,0.98889,0.99313,0.51754,0.22541,2.16811,0,0.12319,0.75709,0.00137868,0.00045956,0.00137868,0.00045956,0.00137868,0.00045956,0.00137868,0.00045956
391,3256.87,0.26045,3.44957,0,0.18395,0.8896,0.99732,0.99444,0.995,0.97837,0.99284,0.98889,0.99313,0.51088,0.22462,2.16996,0,0.12362,0.75497,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
392,3272.3,0.26883,3.52735,0,0.18353,0.89896,0.99631,0.99444,0.995,0.97759,0.99237,0.98889,0.99322,0.51611,0.22344,2.15645,0,0.12161,0.75554,0.00135492,0.00045164,0.00135492,0.00045164,0.00135492,0.00045164,0.00135492,0.00045164
393,3284.1,0.26693,3.48542,0,0.18533,0.89746,0.99616,0.99444,0.995,0.97568,0.99224,0.98889,0.9933,0.51407,0.22348,2.16508,0,0.1225,0.7563,0.00134304,0.00044768,0.00134304,0.00044768,0.00134304,0.00044768,0.00134304,0.00044768
394,3295.08,0.26538,3.5574,0,0.17927,0.89024,0.9944,0.99444,0.995,0.97595,0.99087,0.98889,0.99326,0.51133,0.22471,2.16054,0,0.12378,0.75756,0.00133116,0.00044372,0.00133116,0.00044372,0.00133116,0.00044372,0.00133116,0.00044372
395,3306.04,0.27326,3.53823,0,0.18852,0.89205,0.99411,0.99444,0.995,0.97623,0.98873,0.98889,0.99322,0.50921,0.22568,2.16063,0,0.12712,0.75801,0.00131928,0.00043976,0.00131928,0.00043976,0.00131928,0.00043976,0.00131928,0.00043976
396,3317.38,0.2641,3.41512,0,0.18418,0.89175,0.99419,0.99444,0.995,0.97684,0.98879,0.98889,0.99317,0.51465,0.22647,2.16145,0,0.12906,0.75822,0.0013074,0.0004358,0.0013074,0.0004358,0.0013074,0.0004358,0.0013074,0.0004358
397,3329.77,0.26252,3.47481,0,0.18051,0.88815,0.99598,0.99444,0.995,0.97641,0.99206,0.98889,0.99317,0.5149,0.22625,2.14623,0,0.1272,0.75888,0.00129552,0.00043184,0.00129552,0.00043184,0.00129552,0.00043184,0.00129552,0.00043184
398,3344.16,0.26705,3.48446,0,0.18538,0.8939,0.99914,0.99444,0.995,0.97838,0.99356,0.98889,0.99305,0.51217,0.22703,2.13868,0,0.12289,0.75964,0.00128364,0.00042788,0.00128364,0.00042788,0.00128364,0.00042788,0.00128364,0.00042788
399,3360.78,0.25658,3.41166,0,0.18097,0.89055,0.99942,0.99444,0.995,0.97591,0.99392,0.98889,0.99301,0.51352,0.22509,2.15662,0,0.12054,0.75909,0.00127176,0.00042392,0.00127176,0.00042392,0.00127176,0.00042392,0.00127176,0.00042392
400,3376.99,0.26213,3.41893,0,0.17928,0.88915,0.99949,0.99444,0.995,0.97793,0.99394,0.98889,0.99322,0.5137,0.22309,2.16801,0,0.12034,0.75849,0.00125988,0.00041996,0.00125988,0.00041996,0.00125988,0.00041996,0.00125988,0.00041996
401,3390.94,0.27054,3.5546,0,0.19258,0.8994,0.99702,0.99444,0.995,0.97731,0.98618,0.98333,0.98722,0.51394,0.22315,2.16255,0,0.12334,0.75962,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416
402,3402.21,0.26298,3.45155,0,0.18022,0.89284,0.99413,0.99444,0.995,0.97672,0.98863,0.98889,0.99309,0.51142,0.22366,2.15588,0,0.12684,0.76067,0.00123612,0.00041204,0.00123612,0.00041204,0.00123612,0.00041204,0.00123612,0.00041204
403,3413.41,0.26876,3.4663,0,0.1856,0.89112,0.99412,0.99444,0.995,0.97723,0.98861,0.98889,0.99313,0.50509,0.22472,2.15757,0,0.12561,0.76002,0.00122424,0.00040808,0.00122424,0.00040808,0.00122424,0.00040808,0.00122424,0.00040808
404,3424.97,0.25111,3.31054,0,0.17439,0.88082,0.99435,0.99444,0.995,0.9758,0.98882,0.98889,0.99313,0.50225,0.22436,2.16532,0,0.12634,0.75956,0.00121236,0.00040412,0.00121236,0.00040412,0.00121236,0.00040412,0.00121236,0.00040412
405,3436.57,0.25954,3.35727,0,0.18051,0.87965,0.9944,0.99444,0.995,0.97443,0.98913,0.98889,0.99313,0.50174,0.22744,2.15517,0,0.12605,0.76,0.00120048,0.00040016,0.00120048,0.00040016,0.00120048,0.00040016,0.00120048,0.00040016
